"","latitude","longitude","parameter_name","method_name","year","arithmetic_mean","arithmetic_standard_dev","state_name"
"2835",34.276362,-118.683757,"Chloroform","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.03,0.014142,"California"
"2836",42.302786,-83.10653,"Carbon tetrachloride","SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO",2017,0.03,0.048305,"Michigan"
"2837",32.676186,-115.484144,"Chloroform","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.03,0.015811,"California"
"2838",37.7986,-122.2684,"Ozone","INSTRUMENTAL - ULTRA VIOLET",1987,0.029863,0.012903,"California"
"2839",29.720833,-95.383889,"Lead (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.029831,0.01408,"Texas"
"2840",29.625556,-95.267222,"Ozone","",2017,0.029528,0.007037,"Texas"
"2841",38.556326,-121.458499,"Manganese (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.029455,0.019911,"California"
"2842",29.625556,-95.267222,"Ozone","",2017,0.029427,0.007391,"Texas"
"2843",37.6849,-121.7659,"Ozone","",1987,0.029143,0.017953,"California"
"2844",32.631231,-117.059075,"Titanium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.029,0.022927,"California"
"2845",38.310942,-122.296189,"Chloroform","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.028571,0.016481,"California"
"2846",33.82376,-118.18921,"Ozone","",1987,0.028473,0.01624,"California"
"2847",33.82376,-118.18921,"Ozone","",1987,0.028473,0.01624,"California"
"2848",33.99958,-117.41601,"Beryllium (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.02807,0.045334,"California"
"2849",37.814781,-122.282347,"Ozone","",2017,0.028062,0.009591,"California"
"2850",37.814781,-122.282347,"Ozone","",2017,0.028062,0.009591,"California"
"2851",42.953336,-82.456229,"Lead (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.028038,0.017974,"Michigan"
"2852",37.535833,-121.961823,"Chloroform","TEDLAR BAG - PACKED COLUMN GC - ECD/PID",1987,0.027826,0.021311,"California"
"2853",38.443503,-122.710169,"Ozone","",1987,0.027713,0.01098,"California"
"2854",35.374959,-119.022602,"Chloroform","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.0275,0.005,"California"
"2855",37.814781,-122.282347,"Ozone","",2017,0.027432,0.009636,"California"
"2856",37.482934,-122.20337,"Ozone","",1987,0.02738,0.010841,"California"
"2857",34.012512,-117.688388,"Ozone","INSTRUMENTAL - CHEMILUMINESCENCE",1987,0.027143,0.008968,"California"
"2858",37.793624,-122.263376,"Chloroform","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.027,0.016533,"California"
"2859",37.765946,-122.399044,"Ozone","",1987,0.027,0.009673,"California"
"2860",42.289449,-83.153435,"Tetrachloroethylene","6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS",2017,0.026667,0.092376,"Michigan"
"2861",37.641597,-120.994656,"Manganese (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.026405,0.019403,"California"
"2862",31.794722,-106.5075,"Arsenic (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.026,0.035487,"Texas"
"2863",37.765946,-122.399044,"Titanium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.026,0.019047,"California"
"2864",36.785322,-119.774174,"Titanium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.025714,0.017783,"California"
"2865",37.641583,-120.994622,"Chloroform","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.025714,0.005345,"California"
"2866",42.261669,-83.157893,"Manganese (TSP) STP","Hi-Vol - ICP Mass Spec w Glass Filters",2017,0.025691,0.015209,"Michigan"
"2867",32.791194,-116.942092,"Manganese (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.025355,0.012235,"California"
"2868",37.765946,-122.399044,"Chloroform","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.025,0.017321,"California"
"2869",33.99958,-117.41601,"Copper (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.024714,0.013537,"California"
"2870",29.761653,-95.081386,"Ozone","",2017,0.024677,0.007328,"Texas"
"2871",31.7338,-106.3721,"Arsenic (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.024667,0.019086,"Texas"
"2872",39.761538,-121.84162,"Titanium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.024571,0.023079,"California"
"2873",35.356092,-119.041209,"Trichloroethylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.024,0.008944,"California"
"2874",37.718442,-122.160997,"Ozone","",1987,0.023995,0.009796,"California"
"2875",31.738889,-106.361111,"Arsenic (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.023929,0.016631,"Texas"
"2876",37.948172,-122.364852,"Chloroform","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.023857,0.005429,"California"
"2877",29.697222,-95.438611,"Lead (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.02339,0.012947,"Texas"
"2878",32.820061,-96.860117,"Manganese (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.023288,0.012367,"Texas"
"2879",38.05492,-122.233229,"Chloroform","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.023286,0.004645,"California"
"2880",29.834444,-95.493889,"Manganese (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.022938,0.019941,"Texas"
"2881",33.82376,-118.18921,"Ethylene dibromide","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.0225,0.029378,"California"
"2882",37.348497,-121.894898,"Tetrachloroethylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.022,0.017889,"California"
"2883",37.7986,-122.2684,"Ozone","",1987,0.021986,0.009198,"California"
"2884",37.7986,-122.2684,"Ozone","",1987,0.021986,0.009198,"California"
"2885",42.741979,-84.573591,"Lead (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.0218,0.011301,"Michigan"
"2886",30.705746,-88.065277,"Manganese (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.021768,0.009929,"Alabama"
"2887",37.7986,-122.2684,"Ozone","",1987,0.021749,0.009283,"California"
"2888",42.289449,-83.153435,"112-Trichloro-122-trifluoroethane","6L Subatm SS Canister - Entech Precon GC/MS",2017,0.021667,0.075056,"Michigan"
"2889",37.814781,-122.282347,"Tetrachloroethylene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.021429,0.036819,"California"
"2890",34.276362,-118.683757,"Manganese (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.021067,0.008874,"California"
"2891",34.728831,-86.585003,"Manganese (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.021048,0.011906,"Alabama"
"2892",35.383014,-118.9726,"Nickel (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.020563,0.017169,"California"
"2893",34.276362,-118.683757,"Bromomethane","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.02,0,"California"
"2894",42.261669,-83.157893,"Beryllium (TSP) STP","Hi-Vol - ICP Mass Spec w Glass Filters",2017,0.02,0.006667,"Michigan"
"2895",39.761538,-121.84162,"Chloroform","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.02,0.01,"California"
"2896",37.765946,-122.399044,"Bromomethane","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.02,0,"California"
"2897",37.765946,-122.399044,"Trichloroethylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.02,0,"California"
"2898",36.785322,-119.774174,"Trichloroethylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.02,0,"California"
"2899",36.785322,-119.774174,"Bromomethane","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.02,0,"California"
"2900",32.789561,-116.944222,"Trichloroethylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.02,0,"California"
"2901",37.950741,-121.268523,"Trichloroethylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.02,0,"California"
"2902",34.276362,-118.683757,"Trichloroethylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.02,0,"California"
"2903",42.302786,-83.10653,"Freon 113","SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO",2017,0.02,0.063246,"Michigan"
"2904",32.789561,-116.944222,"Bromomethane","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.02,0,"California"
"2905",33.503717,-86.808046,"Barium (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.019806,0.022166,"Alabama"
"2906",43.609471,-84.216377,"Lead (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.019757,0.009182,"Michigan"
"2907",31.776944,-106.501667,"Cadmium (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.019467,0.020261,"Texas"
"2908",25.91258,-97.49415,"Lead (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.01931,0.026583,"Texas"
"2909",34.63782,-120.4575,"Sulfur dioxide","",1987,0.018777,0.304506,"California"
"2910",34.419997,-119.70069,"Manganese (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.018652,0.01577,"California"
"2911",34.728831,-86.585003,"Copper (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.018609,0.010044,"Alabama"
"2912",34.780814,-120.607393,"Carbon monoxide","",1987,0.018057,0.105336,"California"
"2913",34.780814,-120.607393,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.017878,0.132517,"California"
"2914",37.765946,-122.399044,"Barium (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.01719,0.020669,"California"
"2915",33.99958,-117.41601,"Ethylene dibromide","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.017143,0.018205,"California"
"2916",42.306674,-83.148754,"Copper (TSP) STP","Hi-Vol - ICP Mass Spec w Glass Filters",2017,0.016821,0.002862,"Michigan"
"2917",32.676186,-115.484144,"Copper (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.016714,0.014603,"California"
"2918",36.725228,-119.751254,"Beryllium (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.016667,0.037582,"California"
"2919",36.48324,-121.15688,"Solar radiation","INSTRUMENTAL - PYRANOMETER",1987,0.016661,0.107748,"California"
"2920",42.741979,-84.573591,"Manganese (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.016357,0.017111,"Michigan"
"2921",37.97231,-122.520004,"Chloroform","TEDLAR BAG - PACKED COLUMN GC - ECD/PID",1987,0.016087,0.015297,"California"
"2922",34.012512,-117.688388,"Ozone","",1987,0.015889,0.007197,"California"
"2923",34.012512,-117.688388,"Ozone","",1987,0.015704,0.007097,"California"
"2924",37.765946,-122.399044,"Manganese (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.01515,0.008702,"California"
"2925",37.339666,-121.888575,"Nickel (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.015003,0.009394,"California"
"2926",34.716757,-87.881701,"Lead (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.014685,0.010449,"Alabama"
"2927",34.06659,-118.22688,"Nickel (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.014675,0.008511,"California"
"2928",37.950741,-121.268523,"Tetrachloroethylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.014,0.008944,"California"
"2929",34.06659,-118.22688,"Chromium (TSP) STP","HI-VOL - NEUTRON ACTIVATION ANALYZER",1987,0.013475,0.011665,"California"
"2930",37.949924,-122.357193,"Manganese (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.013354,0.006609,"California"
"2931",34.63782,-120.4575,"Sulfur dioxide","",1987,0.013131,0.098609,"California"
"2932",34.1365,-117.92391,"Nickel (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.012857,0.008474,"California"
"2933",29.802707,-95.125495,"Lead (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.012333,0.023589,"Texas"
"2934",34.011208,-86.057473,"Vanadium (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.011027,0.011204,"Alabama"
"2935",35.356092,-119.041209,"Methyl chloroform","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.01,0,"California"
"2936",31.899722,-106.4125,"Arsenic (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.01,0.007862,"Texas"
"2937",37.641583,-120.994622,"Ethylene dibromide","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.01,0,"California"
"2938",37.936013,-122.026154,"Ethylene dibromide","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.01,0,"California"
"2939",39.761538,-121.84162,"Methyl chloroform","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.01,0,"California"
"2940",34.06659,-118.22688,"Methyl chloroform","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.01,0,"California"
"2941",37.30633,-120.493246,"Beryllium (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.01,0.030779,"California"
"2942",39.761538,-121.84162,"Tetrachloroethylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.01,0,"California"
"2943",37.30633,-120.493246,"Ethylene dibromide","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.01,0,"California"
"2944",35.356092,-119.041209,"Methyl chloroform","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.01,0,"California"
"2945",37.950741,-121.268523,"Ethylene dibromide","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.01,0,"California"
"2946",34.419997,-119.70069,"Ethylene dibromide","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.01,0,"California"
"2947",42.302786,-83.10653,"1122-Tetrachloroethane","SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO",2017,0.01,0.031623,"Michigan"
"2948",42.338094,-83.023531,"Nickel (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.009585,0.005787,"Michigan"
"2949",34.07001,-118.068401,"Nickel (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.009375,0.003908,"California"
"2950",34.63782,-120.4575,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",2017,0.008584,0.092316,"California"
"2951",37.950741,-121.268523,"Beryllium (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.008475,0.028089,"California"
"2952",33.99958,-117.41601,"Chromium (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.008226,0.004232,"California"
"2953",33.99958,-117.41601,"Strontium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.008143,0.003436,"California"
"2954",34.011208,-86.057473,"Barium (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.00799,0.011948,"Alabama"
"2955",29.686389,-95.294722,"Rain/melt precipitation","TIPPING BUCKET - METONE 8 HEATD RAIN GAUGE 375",2017,0.007369,0.063705,"Texas"
"2956",37.950741,-121.268523,"Lead (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.007243,0.004275,"California"
"2957",42.984173,-85.671339,"Manganese (TSP) STP","Hi-Vol - ICP Mass Spec w Glass Filters",2017,0.00714,0.003988,"Michigan"
"2958",31.785769,-106.323578,"Cadmium (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.006902,0.003646,"Texas"
"2959",37.338135,-121.849783,"Trichloroethylene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.006857,0.018142,"California"
"2960",42.338094,-83.023531,"Vanadium (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.006752,0.005311,"Michigan"
"2961",37.348497,-121.894898,"Chromium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.006571,0.003259,"California"
"2962",34.06659,-118.22688,"Nickel (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.006563,0.003784,"California"
"2963",27.824722,-97.445556,"Lead (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.006552,0.017582,"Texas"
"2964",42.305871,-83.149646,"Vanadium (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.006533,0.005715,"Michigan"
"2965",34.63782,-120.4575,"Sulfur dioxide","",2017,0.006452,0.035921,"California"
"2966",34.06659,-118.22688,"Lead (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.006286,0.00332,"California"
"2967",37.765946,-122.399044,"Chromium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.006167,0.003371,"California"
"2968",29.879111,-94.921592,"Rain/melt precipitation","BUCKET - CONTINUOUS OR INCREMENTAL",1987,0.006111,0.0561,"Texas"
"2969",33.144662,-96.828809,"Lead (TSP) LC","Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid",2017,0.005909,0.003131,"Texas"
"2970",32.631231,-117.059075,"Antimony (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.005857,0.004706,"California"
"2971",34.276362,-118.683757,"Rain/melt precipitation","BUCKET - CONTINUOUS OR INCREMENTAL",2017,0.005722,0.030211,"California"
"2972",36.725228,-119.751254,"Nickel (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.005455,0.002929,"California"
"2973",37.348497,-121.894898,"Tin (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.005429,0.006268,"California"
"2974",32.631231,-117.059075,"Chromium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.005429,0.00244,"California"
"2975",33.99958,-117.41601,"Antimony (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.005143,0.003024,"California"
"2976",30.54465,-94.346582,"Rain/melt precipitation","BUCKET - CONTINUOUS OR INCREMENTAL",1987,0.00494,0.044637,"Texas"
"2977",40.53999,-121.57646,"Rain/melt precipitation","BUCKET - CONTINUOUS OR INCREMENTAL",1987,0.004927,0.022522,"California"
"2978",37.950741,-121.268523,"Strontium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.004857,0.001773,"California"
"2979",34.10374,-117.62914,"Chromium (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.004844,0.002411,"California"
"2980",33.99958,-117.41601,"Lead (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.004743,0.002404,"California"
"2981",34.276362,-118.683757,"Chromium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.004714,0.00189,"California"
"2982",43.051971,-83.674956,"Nickel (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.00466,0.00171,"Michigan"
"2983",35.374959,-119.022602,"Chromium (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.004579,0.002564,"California"
"2984",37.950741,-121.268523,"Strontium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.004375,0.002134,"California"
"2985",30.705746,-88.065277,"Barium (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.004371,0.009963,"Alabama"
"2986",32.676186,-115.484144,"Selenium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.004143,0.004845,"California"
"2987",37.30633,-120.493246,"Nickel (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.004036,0.002607,"California"
"2988",35.759954,-117.374779,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,0.004012,0.200281,"California"
"2989",33.136025,-96.824473,"Lead (TSP) LC","Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extract with hot nitric acid",2017,0.003864,0.003399,"Texas"
"2990",34.728831,-86.585003,"Nickel (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.003848,0.000165,"Alabama"
"2991",37.641597,-120.994656,"Chromium (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.003833,0.002316,"California"
"2992",42.741979,-84.573591,"Nickel (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.0038,0,"Michigan"
"2993",37.950741,-121.268523,"Antimony (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.00375,0.002659,"California"
"2994",42.338094,-83.023531,"Cadmium (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.003744,0.003749,"Michigan"
"2995",34.06957,-116.38893,"Rain/melt precipitation","BUCKET - CONTINUOUS OR INCREMENTAL",2017,0.003622,0.023007,"California"
"2996",32.791194,-116.942092,"Nickel (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.003613,0.001927,"California"
"2997",36.785322,-119.774174,"Lead (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.003571,0.002344,"California"
"2998",34.276362,-118.683757,"Nickel (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.0035,0.001697,"California"
"2999",33.499722,-86.924167,"Molybdenum (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.003443,0.002365,"Alabama"
"3000",33.485556,-86.915,"Molybdenum (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.003378,0.001808,"Alabama"
"3001",37.641597,-120.994656,"Beryllium (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.003333,0.018102,"California"
"3002",38.667126,-121.251338,"Chromium (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.003271,0.00191,"California"
"3003",39.761538,-121.84162,"Lead (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.003229,0.001676,"California"
"3004",26.206464,-97.719159,"Lead (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.003214,0.01188,"Texas"
"3005",43.051971,-83.674956,"Molybdenum (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.003155,0.000928,"Michigan"
"3006",36.785322,-119.774174,"Antimony (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.003143,0.002116,"California"
"3007",37.950741,-121.268523,"Tin (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.003125,0.003137,"California"
"3008",42.302786,-83.10653,"Molybdenum (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.003112,0.001066,"Michigan"
"3009",33.821353,-117.91427,"Molybdenum (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.003075,0.000754,"California"
"3010",33.503717,-86.808046,"Chromium (TSP) STP","HI-VOL - NEUTRON ACTIVATION ANALYZER",1987,0.003026,0.00775,"Alabama"
"3011",37.936013,-122.026154,"Nickel (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.002821,0.001295,"California"
"3012",33.499722,-86.924167,"Vanadium (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.002811,0.002674,"Alabama"
"3013",42.29476,-83.742997,"Molybdenum (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.002703,0.000448,"Michigan"
"3014",42.374205,-83.032143,"Chromium (TSP) STP","HI-VOL - NEUTRON ACTIVATION ANALYZER",1987,0.0027,0.00423,"Michigan"
"3015",43.099943,-85.222266,"Nickel (TSP) STP","Hi-Vol - ICP Mass Spec w Glass Filters",2017,0.002684,0.003969,"Michigan"
"3016",38.667126,-121.251338,"Nickel (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.002646,0.001523,"California"
"3017",34.276362,-118.683757,"Lead (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.002557,0.002397,"California"
"3018",42.374205,-83.032143,"Molybdenum (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.0025,0,"Michigan"
"3019",34.716757,-87.881701,"Molybdenum (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.0025,0,"Alabama"
"3020",32.631231,-117.059075,"Zirconium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.002429,0.001272,"California"
"3021",34.1365,-117.92391,"Molybdenum (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.002429,0.001718,"California"
"3022",36.785322,-119.774174,"Zirconium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.002429,0.001397,"California"
"3023",34.276362,-118.683757,"Chromium (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.0024,0.00107,"California"
"3024",37.765946,-122.399044,"Cadmium (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.002393,0.001236,"California"
"3025",37.936013,-122.026154,"Chromium (TSP) STP","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE",1987,0.002333,0.001344,"California"
"3026",34.06659,-118.22688,"Nickel (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.002286,0.001976,"California"
"3027",32.676186,-115.484144,"Zirconium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.002286,0.001604,"California"
"3028",42.306674,-83.148754,"Arsenic (TSP) STP","Hi-Vol - ICP Mass Spec w Glass Filters",2017,0.002203,0.003188,"Michigan"
"3029",37.765946,-122.399044,"Zirconium (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.002167,0.001602,"California"
"3030",42.305871,-83.149646,"Cadmium (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.00215,0.001353,"Michigan"
"3031",34.276362,-118.683757,"Beryllium (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.002128,0.014586,"California"
